date	username	to	replies	retweets	favorites	text	geo	mentions	hashtags	id	permalink	
4.3.2020 3.06	JoeBiden	NBCNews	218	1613	11492	Thank you, Arkansas!				1,24E+18	https://twitter.com/JoeBiden/status/1235038793528274945	
4.3.2020 2.22	JoeBiden		3103	6657	28947	#Joementum			#Joementum	1,24E+18	https://twitter.com/JoeBiden/status/1235027778048864261	
4.3.2020 2.18	JoeBiden	NBCNews	289	1920	14082	Thank you, Oklahoma!				1,24E+18	https://twitter.com/JoeBiden/status/1235026811068633090	
4.3.2020 2.10	JoeBiden	NBCNews	284	2424	17468	Thank you, Tennessee!				1,24E+18	https://twitter.com/JoeBiden/status/1235024814756098048	
4.3.2020 1.02	JoeBiden	NBCNews	404	2544	17529	Thank you, Alabama!				1,24E+18	https://twitter.com/JoeBiden/status/1235007787161317378	
4.3.2020 0.32	JoeBiden	NBCNews	539	3276	23725	Thank you, North Carolina!				1,24E+18	https://twitter.com/JoeBiden/status/1235000018873896961	
4.3.2020 0.31	JoeBiden	NBCNews	280	2134	14695	Thank you, Virginia!				1,23E+18	https://twitter.com/JoeBiden/status/1234999833909329920	
3.3.2020 23.20	JoeBiden		451	2204	9460	We are better than this moment and so much better than this president. It's time we get up and take back our country.				1,23E+18	https://twitter.com/JoeBiden/status/1234981882091098115	
3.3.2020 21.45	JoeBiden		391	1653	7876	Senator @AmyKlobuchar said it best, "It is time to turn back the division and the hate and the exclusion and the bitterness — and it is time to work together." If you're in Minnesota — or any Super Tuesday state — go vote today!		@amyklobuchar		1,23E+18	https://twitter.com/JoeBiden/status/1234957974528937985	
3.3.2020 21.03	JoeBiden		382	1194	4709	Whether you live in Maine or California — or any Super Tuesday state in between — I’m asking for your vote today. Together, we can beat Donald Trump and set our nation on a new path. Head to http://IWillVote.com to confirm your polling location and get out and vote!				1,23E+18	https://twitter.com/JoeBiden/status/1234947405071536129	
3.3.2020 19.42	JoeBiden		2403	6426	37796	If you want a Democratic nominee who can: - Beat Donald Trump - Keep Nancy Pelosi as Speaker and hold the House - Take the US Senate and state legislatures Then this is your campaign.				1,23E+18	https://twitter.com/JoeBiden/status/1234927020913627140	
3.3.2020 17.35	JoeBiden		827	2276	8038	This is a critical, critical moment. But don't just take it from me. Momentum is growing, chip in $5, $10 now to keep us going: https://joe.link/3cxRiDR				1,23E+18	https://twitter.com/JoeBiden/status/1234895060635934720	
3.3.2020 16.32	JoeBiden		681	2562	9821	Recorded this last night but couldn't have said it any better myself, @BetoORourke. If you live in any state that's voting on Super Tuesday — today is your day. Let's go win this thing, folks! Head over to http://IWillVote.com to find your polling location now.		@BetoORourke		1,23E+18	https://twitter.com/JoeBiden/status/1234879205675954176	
3.3.2020 15.52	JoeBiden		154	1046	5134	Jill and I send our thoughts and prayers for the safety of Tennesseans affected by the tornado. Stay safe out there — and if you're voting today, be sure to follow @tndp for updates.		@tndp		1,23E+18	https://twitter.com/JoeBiden/status/1234869139409379331	
3.3.2020 15.01	JoeBiden		2105	1663	5795	We can't sit by and lose this country to Donald Trump. Today, we take it back — together. Go vote: http://IWillVote.com				1,23E+18	https://twitter.com/JoeBiden/status/1234856304918663168	
3.3.2020 13.16	JoeBiden		549	1555	5649	Today’s the day! If you’re in a Super Tuesday state, head to http://IWillVote.com to confirm your polling location and make sure to get out and vote.				1,23E+18	https://twitter.com/JoeBiden/status/1234829880618930176	
3.3.2020 4.40	JoeBiden		1440	3123	21541	The last few days have made one thing very clear: We are building the campaign that will beat Donald Trump.				1,23E+18	https://twitter.com/JoeBiden/status/1234700024984068097	
3.3.2020 4.25	JoeBiden		2471	7260	50540	Whether you supported Pete, Amy, Beto, or any other candidate in this race — know that there is a home for you in our campaign. I will do everything I can to earn your vote.				1,23E+18	https://twitter.com/JoeBiden/status/1234696250068324352	
3.3.2020 4.21	JoeBiden		940	2389	11844	Seeing what this whole Whataburger thing is about with @BetoORourke !		@BetoORourke		1,23E+18	https://twitter.com/JoeBiden/status/1234695405021036549	
3.3.2020 4.15	JoeBiden		396	1431	5867	Pete and Amy and Beto backed our campaign — now we need you. This is our moment to come together as a party to beat Donald Trump. If you're with us, chip in today to keep our momentum going:				1,23E+18	https://twitter.com/JoeBiden/status/1234693733402267649	
3.3.2020 4.06	JoeBiden		404	1864	8907	.@BetoORourke mobilized a state, inspired a nation, and in the wake of the shooting in El Paso showed us all what compassionate leadership looks like. He will be changing this nation for years to come. I'm so grateful he's on our team.		@BetoORourke		1,23E+18	https://twitter.com/JoeBiden/status/1234691468393975808	
3.3.2020 3.14	JoeBiden		415	1597	9850	I can't tell you how much Senator @AmyKlobuchar's endorsement means to me. From the moment she announced, it wasn’t hard to see she had the grit and determination to do anything she sets her mind to. That's why I'm confident that we'll beat Donald Trump, together.		@amyklobuchar		1,23E+18	https://twitter.com/JoeBiden/status/1234678382207455232	
3.3.2020 3.09	JoeBiden		371	1688	10624	Honored to have @BetoORourke join us on the stage tonight in Dallas. Tune in now to hear what he has to say:		@BetoORourke		1,23E+18	https://twitter.com/JoeBiden/status/1234677128311869451	
3.3.2020 2.23	JoeBiden		368	1325	7641	I’m about to take the stage with Senator @AmyKlobuchar in Dallas, Texas, ahead of Super Tuesday. Tune in to watch live: https://joe.link/2Ie7Sum		@amyklobuchar		1,23E+18	https://twitter.com/JoeBiden/status/1234665774121250817	
3.3.2020 2.14	JoeBiden		709	3580	27172	Grateful beyond words to have @PeteButtigieg’s endorsement. A guy of enormous integrity. Someone who has as much moral courage as he has physical courage. Welcome to the team, Mayor Pete.		@PeteButtigieg		1,23E+18	https://twitter.com/JoeBiden/status/1234663282868252678	
3.3.2020 1.24	JoeBiden	NBCNews	419	2700	8269	This fall, Donald Trump will be trying to get the Supreme Court to strike down Obamacare — ripping insurance away from 30 million people. I’ll be fighting to end his administration, and to secure for every American the peace of mind that comes from having affordable health care.				1,23E+18	https://twitter.com/JoeBiden/status/1234650818776911874	
3.3.2020 0.48	JoeBiden		804	4274	27397	Proud to have Pete on the trail with me today. Our number one priority is to beat Donald Trump and bring unity back to our party. Together we're gonna make it happen. Welcome to the team, @PeteButtigieg! Watch live: https://joe.link/2PEVDLo		@PeteButtigieg		1,23E+18	https://twitter.com/JoeBiden/status/1234641639869755392	
2.3.2020 23.38	JoeBiden		897	3262	12340	Bernie Sanders has gone after nearly every corporation in the world — except the gun manufacturers. It's unacceptable. We need a president with the courage to take them on and ensure they can be held accountable for the carnage they have caused.				1,23E+18	https://twitter.com/JoeBiden/status/1234624024438878208	
2.3.2020 22.11	JoeBiden		1142	6025	23235	We are in a battle for the soul of this nation — and it's a battle we can't lose. So let's get back up, let's fight back, and let's win.				1,23E+18	https://twitter.com/JoeBiden/status/1234602129970651138	
2.3.2020 19.45	JoeBiden		458	1108	6970	Something is happening in Virginia.				1,23E+18	https://twitter.com/JoeBiden/status/1234565388106633217	
2.3.2020 19.23	JoeBiden		557	2079	8260	Americans can't wait for the false promise of a revolution. We need real change right now.				1,23E+18	https://twitter.com/JoeBiden/status/1234559851281313792	
2.3.2020 17.01	JoeBiden		1555	5859	28957	If you want a Democratic nominee who will: - Build on Obamacare — not scrap it - Take on the @NRA and gun manufacturers — not protect them - Stand up for the middle class — not raise their taxes and make promises that can’t be kept Then this is your campaign.		@NRA		1,23E+18	https://twitter.com/JoeBiden/status/1234524116226539523	
2.3.2020 15.10	JoeBiden		420	2284	8319	I'm incredibly honored to have the support of @latinovictoryus. Latinos are the future. They must have a voice — and as president, I will do all in my power to amplify that voice.		@latinovictoryus		1,23E+18	https://twitter.com/JoeBiden/status/1234496181868388357	
2.3.2020 3.01	JoeBiden		254	1276	6204	Selma, thank you for welcoming me back into your community this morning. As we commemorate the anniversary of Bloody Sunday, we also recognize that the struggle for Black Americans to participate in democracy is not over. We have to fight for a more just, equal America—together.				1,23E+18	https://twitter.com/JoeBiden/status/1234312722939908098	
2.3.2020 2.35	JoeBiden		364	1325	6857	The press and the pundits declared our campaign dead. But after last night's big victory, it's clear we are very much alive.				1,23E+18	https://twitter.com/JoeBiden/status/1234306179804778496	
2.3.2020 1.57	JoeBiden		260	1561	5510	Yesterday we had our best day of online fundraising on this campaign, raising $5M from tens of thousands of new supporters. Today, we've already surpassed that total. And we're just getting started. Join us: https://joe.link/2vu9Xzz				1,23E+18	https://twitter.com/JoeBiden/status/1234296761700823040	
2.3.2020 1.31	JoeBiden		1377	9681	75094	.@PeteButtigieg ran a historic, trail-blazing campaign based on courage, compassion, and honesty. We will be a better country for his continued service. This is just the beginning of his time on the national stage.		@PeteButtigieg		1,23E+18	https://twitter.com/JoeBiden/status/1234290223451901954	
2.3.2020 1.04	JoeBiden		1199	4761	36090	Together, we will beat Donald Trump.				1,23E+18	https://twitter.com/JoeBiden/status/1234283278925852672	
2.3.2020 0.08	JoeBiden		243	1089	3733	With your help, we won big in South Carolina. Now, we're shifting our focus to winning big on Super Tuesday. I know we can do it, but we need your help to make it happen. If you can, please chip in to keep our momentum going:				1,23E+18	https://twitter.com/JoeBiden/status/1234269185993269249	
1.3.2020 21.52	JoeBiden		249	1369	5245	South Carolina was just the launching pad. Our campaign is taking off, and we need your help. Head to http://JoeBiden.com/Volunteer to get involved in your community.				1,23E+18	https://twitter.com/JoeBiden/status/1234234960518709248	
1.3.2020 20.22	JoeBiden	politico	757	4501	19264	Only Donald Trump could make the coronavirus about him. This president is dangerous.				1,23E+18	https://twitter.com/JoeBiden/status/1234212386850136067	
1.3.2020 18.05	JoeBiden		1146	3978	22853	I’ve never been more optimistic about America’s future than I am today. If we come together and unite this country, there’s not a single thing we can’t accomplish.				1,23E+18	https://twitter.com/JoeBiden/status/1234177834312036352	
1.3.2020 16.52	JoeBiden		441	1878	7649	When the press, pundits, and our opponents wrote us off, @TeamJoe delivered big. This was the launching pad. Now let’s win this thing.		@TeamJoe		1,23E+18	https://twitter.com/JoeBiden/status/1234159540670795780	
1.3.2020 13.57	JoeBiden		532	2635	9009	Yesterday this campaign raised $5M online, including from tens of thousands of new supporters. You did that. Together, we will do this. We'll get the nomination, defeat Donald Trump and win the battle for the soul of this nation. Chip in to keep us going: https://joe.link/2uHJ62y				1,23E+18	https://twitter.com/JoeBiden/status/1234115571245047810	
